INFO 2024-11-25 13:07:21,709 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-27 08:30:13,910 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/readers.py first seen with mtime 1712665886.0
DEBUG 2024-11-27 08:30:13,910 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/autoreload.py first seen with mtime 1732094319.830765
DEBUG 2024-11-27 08:30:13,910 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/decorators/debug.py first seen with mtime 1732094319.8480544
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/database.py first seen with mtime 1732094319.7796245
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1732094319.805499
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/files/storage/mixins.py first seen with mtime 1732094319.7833729
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/random.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/converters.py first seen with mtime 1732094319.8384128
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/response.py first seen with mtime 1732179223.812505
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/translation/__init__.py first seen with mtime 1732094319.8457403
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/array.cpython-312-darwin.so first seen with mtime 1712666335.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/headerregistry.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_uuid.cpython-312-darwin.so first seen with mtime 1712666334.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/schemas/coreapi.py first seen with mtime 1732094374.8721461
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/views.py first seen with mtime 1732094374.8549786
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/fields.py first seen with mtime 1732179223.8117466
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/util/connection.py first seen with mtime 1732179223.8147259
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/idna/__init__.py first seen with mtime 1732179223.9083724
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/calendar.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/functional.py first seen with mtime 1732094319.8423264
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/base.py first seen with mtime 1732094319.8062785
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_socket.cpython-312-darwin.so first seen with mtime 1712666330.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/timeouts.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_sqlite3.cpython-312-darwin.so first seen with mtime 1712666331.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/apps.py first seen with mtime 1732095883.2945461
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admindocs/utils.py first seen with mtime 1732094319.3623986
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/defaultfilters.py first seen with mtime 1732094319.831691
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/static.py first seen with mtime 1732094319.847292
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1732094319.800989
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/exceptions.py first seen with mtime 1732094319.8323781
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/_parseaddr.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1732094319.7786872
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/signals.py first seen with mtime 1732094319.7927575
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/platform.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/base/validation.py first seen with mtime 1732094319.7946575
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/gzip.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/cache/__init__.py first seen with mtime 1732094319.777751
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1732094319.7750251
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_bz2.cpython-312-darwin.so first seen with mtime 1712666321.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/async_checks.py first seen with mtime 1732094319.7793822
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/encoders.py first seen with mtime 1732094374.8973331
DEBUG 2024-11-27 08:30:13,911 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_datetime.cpython-312-darwin.so first seen with mtime 1712666325.0
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/decorators.py first seen with mtime 1732094319.2440205
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/generic/base.py first seen with mtime 1732094319.8487723
DEBUG 2024-11-27 08:30:13,911 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/fields/json.py first seen with mtime 1732094319.8104181
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/generic/detail.py first seen with mtime 1732094319.8491147
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/templatetags/i18n.py first seen with mtime 1732094319.8356674
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/mime/text.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/tree.py first seen with mtime 1732094319.8453019
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1732094319.360725
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/forms/fields.py first seen with mtime 1732094319.8155673
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/__init__.py first seen with mtime 1732179223.8099988
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/util/proxy.py first seen with mtime 1732179223.814866
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/generic/dates.py first seen with mtime 1732094319.8489666
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/security/__init__.py first seen with mtime 1732094319.7808514
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ast.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/__init__.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1732094319.8117204
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/_abc.py first seen with mtime 1712665886.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/requests/certs.py first seen with mtime 1732179224.0702708
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/wsgiref/headers.py first seen with mtime 1712665886.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/backends/base.py first seen with mtime 1732094319.8337405
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1732094319.7844784
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1732094319.801177
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/fields/files.py first seen with mtime 1732094319.8100793
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/files/move.py first seen with mtime 1732094319.7819657
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1732094319.8329194
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/streams.py first seen with mtime 1712665885.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/status.py first seen with mtime 1732094374.8538942
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/debug.py first seen with mtime 1732094319.8468554
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/signing.py first seen with mtime 1732094319.7771893
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/util/__init__.py first seen with mtime 1732179223.8145742
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_ssl.cpython-312-darwin.so first seen with mtime 1712666331.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/base/base.py first seen with mtime 1732094319.7932563
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/base_user.py first seen with mtime 1732094319.4042103
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/myproject/__init__.py first seen with mtime 1732094493.9365287
DEBUG 2024-11-27 08:30:13,912 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/token.py first seen with mtime 1712665884.0
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/__init__.py first seen with mtime 1732094319.8023314
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/decorators.py first seen with mtime 1732094319.841276
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1732094319.3603625
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1732094319.8136086
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/sql/__init__.py first seen with mtime 1732094319.8128917
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1732094319.7751868
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/files/__init__.py first seen with mtime 1732094319.781451
DEBUG 2024-11-27 08:30:13,912 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/messages/utils.py first seen with mtime 1732094319.6245954
